courseId,chapterId,lessonId,topicId,videoUrl,topicTitle,description,order
course_1,ch_1_12,les_1_12_08,topic_1_12_08_4,https://www.youtube.com/watch?v=,Quality 5.0 Workforce and Regulatory Readiness,"Addresses the emergence of the Hybrid Quality Technologist, upskilling requirements, Explainable AI, Computer Software Assurance (CSA), and the critical balance of human oversight with advanced digital tools in a regulated environment.",4
course_1,ch_1_12,les_1_12_09,topic_1_12_09_1,https://www.youtube.com/watch?v=,Integrated Compliance War Game: Digital Thread Across Pharma and Hospital Ecosystems,"Simulates a high-stakes, multi-agency regulatory inspection bridging GMP manufacturing and hospital clinical care, emphasizing the end-to-end Digital Thread for product traceability, real-time data integrity, and coordinated response strategies in 2026.",1
course_1,ch_1_12,les_1_12_09,topic_1_12_09_2,https://www.youtube.com/watch?v=,Digital Thread Trace: From Bedside to Batch Release,"Walks through forensic backward tracing of a biologic product from patient administration through hospital pharmacy, logistics, and factory release using serialization, IoT cold chain data, and integrated eMAR/eBR systems.",2
course_1,ch_1_12,les_1_12_09,topic_1_12_09_3,https://www.youtube.com/watch?v=,Data Integrity Interrogation and Integrated Mock Recall Execution,"Examines real-time audit trail forensics, timestamp synchronization, AI trend defense, and rapid unit-level recall execution with electronic locks, adverse event auto-reporting, and unified stakeholder communication under regulatory pressure.",3
course_1,ch_1_12,les_1_12_10,topic_1_12_10_1,https://www.youtube.com/watch?v=,Strategic Quality Leadership 5.0: Transitioning from Compliance Supervision to Predictive Governance,"Develop a modern leadership mindset that integrates AI, predictive risk management, digital fluency, and cross-functional quality strategy for the 2026 pharmaceutical landscape.",1
course_1,ch_1_12,les_1_12_10,topic_1_12_10_2,https://www.youtube.com/watch?v=,Executive Judgment Under Pressure: Leadership Defense and High-Stakes Decision Drills,"Master executive-level interview defense, ethical decision-making, risk triage, change management, and conflict resolution in complex GMP environments.",2
course_1,ch_1_12,les_1_12_10,topic_1_12_10_3,https://www.youtube.com/watch?v=,"Building Sustainable Quality Culture: Leadership Roadmaps, Psychological Safety and Organizational Transformation","Learn how to create resilient quality cultures through psychological safety, digital learning systems, employee ownership, and strategic 90-day leadership execution plans.",3
course_2,ch_2_01,les_2_01_01,topic_2_01_01_1,https://www.youtube.com/watch?v=zqmm6wThH10,Introduction to Pharmacovigilance,"The science of detecting, assessing, and preventing adverse effects of medicines to ensure patient safety.",1
course_2,ch_2_01,les_2_01_02,topic_2_01_02_1,https://www.youtube.com/watch?v=mLW95p1FDjY,History & Evolution of PV,Traces the development of drug safety monitoring from early case reports to today’s global systems.,1
course_2,ch_2_01,les_2_01_03,topic_2_01_03_1,https://www.youtube.com/watch?v=bgV_OkPXxIs,Global PV Regulatory Bodies,Overview of international authorities governing pharmacovigilance standards and compliance.,1
course_2,ch_2_01,les_2_01_04,topic_2_01_04_1,https://www.youtube.com/watch?v=nWWQDHMAtj8,Adverse Event (AE) Basics,"Introduction to identifying, classifying, and reporting unexpected drug-related effects.",1
course_2,ch_2_01,les_2_01_05,topic_2_01_05_1,https://www.youtube.com/watch?v=-AXfJ5VBAgQ,Good Pharmacovigilance Practices (GVP),Framework of ethical and regulatory standards guiding safe medicine use.,1
course_2,ch_2_01,les_2_01_06,topic_2_01_06_1,https://www.youtube.com/watch?v=tPW8zeyOoXI,AI in PV Research,"Exploration of artificial intelligence applications in signal detection, reporting, and data automation.",1
course_2,ch_2_01,les_2_01_07,topic_2_01_07_1,https://www.youtube.com/watch?v=fkWe-2b_jF0,PV Roles & Responsibilities,Defines key functions of professionals ensuring compliance and data accuracy in PV systems.,1
course_2,ch_2_01,les_2_01_08,topic_2_01_08_1,https://www.youtube.com/watch?v=HWek_3TYXyk,Introduction to MedDRA,Overview of the global medical terminology used for coding and classifying adverse events.,1
course_2,ch_2_01,les_2_01_09,topic_2_01_09_1,https://www.youtube.com/watch?v=-MnBUZgRDkI,PV Documentation Essentials,"Core principles for maintaining accurate, compliant, and auditable safety records.",1
course_2,ch_2_01,les_2_01_10,topic_2_01_10_1,https://www.youtube.com/watch?v=zqmm6wThH10,Introduction to Pharmacovigilance,"The science of detecting, assessing, and preventing adverse effects of medicines to ensure patient safety.",1
course_2,ch_2_01,les_2_01_10,topic_2_01_10_2,https://www.youtube.com/watch?v=mLW95p1FDjY,History & Evolution of PV,Traces the development of drug safety monitoring from early case reports to today’s global systems.,2
course_2,ch_2_01,les_2_01_10,topic_2_01_10_3,https://www.youtube.com/watch?v=bgV_OkPXxIs,Global PV Regulatory Bodies,Overview of international authorities governing pharmacovigilance standards and compliance.,3
course_2,ch_2_01,les_2_01_10,topic_2_01_10_4,https://www.youtube.com/watch?v=nWWQDHMAtj8,Adverse Event (AE) Basics,"Introduction to identifying, classifying, and reporting unexpected drug-related effects.",4
course_2,ch_2_01,les_2_01_10,topic_2_01_10_5,https://www.youtube.com/watch?v=-AXfJ5VBAgQ,Good Pharmacovigilance Practices (GVP),Framework of ethical and regulatory standards guiding safe medicine use.,5
course_2,ch_2_01,les_2_01_10,topic_2_01_10_6,https://www.youtube.com/watch?v=tPW8zeyOoXI,AI in PV Research,"Exploration of artificial intelligence applications in signal detection, reporting, and data automation.",6
course_2,ch_2_01,les_2_01_10,topic_2_01_10_7,https://www.youtube.com/watch?v=fkWe-2b_jF0,PV Roles & Responsibilities,Defines key functions of professionals ensuring compliance and data accuracy in PV systems.,7
course_2,ch_2_01,les_2_01_10,topic_2_01_10_8,https://www.youtube.com/watch?v=HWek_3TYXyk,Introduction to MedDRA,Overview of the global medical terminology used for coding and classifying adverse events.,8
course_2,ch_2_01,les_2_01_10,topic_2_01_10_9,https://www.youtube.com/watch?v=-MnBUZgRDkI,PV Documentation Essentials,"Core principles for maintaining accurate, compliant, and auditable safety records.",9
course_2,ch_2_02,les_2_02_01,topic_2_02_01_1,https://www.youtube.com/watch?v=OU8aBf4eNPQ,ICSR Overview & Structure,Breakdown of the components and purpose of Individual Case Safety Reports in PV.,1
course_2,ch_2_02,les_2_02_02,topic_2_02_02_1,https://www.youtube.com/watch?v=gXHduBhy0ss,Adverse Event (AE) Case Intake Process,Stepwise capture and validation of safety information from initial reports.,1
course_2,ch_2_02,les_2_02_03,topic_2_02_03_1,https://www.youtube.com/watch?v=l4VAm1SJiDM,Source Document Review,Systematic evaluation of original medical data to verify and support safety case details.,1
course_2,ch_2_02,les_2_02_04,topic_2_02_04_1,https://www.youtube.com/watch?v=nILoA_8w9cw ,Narrative Writing Basics,"Crafting concise, factual summaries that communicate a case’s clinical story in safety reports.",1
course_2,ch_2_02,les_2_02_05,topic_2_02_05_1,https://www.youtube.com/watch?v=Wgu3xi1RaI4,AI for ICSR Triage,"Application of AI tools to prioritize, classify, and streamline case processing workflows.",1
course_2,ch_2_02,les_2_02_05,topic_2_02_05_2,https://www.youtube.com/watch?v=FsixW-87X7k,Causality Assessment Intro,Basic methods for determining the likelihood that a drug caused a reported adverse event.,1
course_2,ch_2_02,les_2_02_06,topic_2_02_06_1,https://www.youtube.com/watch?v=KOvUaB-py_0 ,The Naranjo Algorithm,A structured questionnaire used to assess the likelihood that a drug caused an adverse event.,1
course_2,ch_2_02,les_2_02_07,topic_2_02_07_1,https://www.youtube.com/watch?v=vgnrju58l00 ,MedDRA Type Coding for ICSRs,Accurate use of MedDRA terminology to code reactions and events in safety databases.,1
course_2,ch_2_02,les_2_02_08,topic_2_02_08_1,https://www.youtube.com/watch?v=7UpKksBCIVw ,ICSR Quality Checks,"Key validation steps ensuring completeness, consistency, and regulatory compliance of reports.",1
course_2,ch_2_02,les_2_02_09,topic_2_02_09_1,https://www.youtube.com/watch?v=IwOegMImSng,Submission Timelines and Rules,Regulatory deadlines and protocols for timely ICSR submission to authorities.,1
course_2,ch_2_02,les_2_02_10,topic_2_02_10_1,https://www.youtube.com/watch?v=by97SVxVW9o,Individual Case Safety Report (ICSR) Case Closure,Final verification and archival of completed safety cases after submission.,1
course_2,ch_2_03,les_2_03_01,topic_2_03_01_1,https://www.youtube.com/watch?v=Rxmu4jCUDts,Global PV Databases Overview,"A concise look at worldwide pharmacovigilance databases used for collecting, monitoring, and analyzing drug safety reports.",1
course_2,ch_2_03,les_2_03_02,topic_2_03_02_1,https://www.youtube.com/watch?v=WDjS7BBIEps,E2B R3 Standards,"E2B R3 Standards define the global, structured format for electronically exchanging individual case safety reports in pharmacovigilance.",1
course_2,ch_2_03,les_2_03_03,topic_2_03_03_1,https://www.youtube.com/watch?v=djMVuIe83j4,VigiBase Navigation,"A guided overview of accessing, searching, and interpreting global safety data within VigiBase.",1
course_2,ch_2_03,les_2_03_04,topic_2_03_04_1,https://www.youtube.com/watch?v=dexO35rlXUw,FAERS Data Reconciliation,"Processes to verify, match, and resolve discrepancies in FDA safety case records across systems.",1
course_2,ch_2_03,les_2_03_05,topic_2_03_05_1,https://www.youtube.com/watch?v=iDBonX_Oouc,AI for Database Queries,Leveraging artificial intelligence to streamline safety data searches and extract actionable insights.,1
course_2,ch_2_03,les_2_03_06,topic_2_03_06_1,https://www.youtube.com/watch?v=P3r7GkraoHE,Argus Safety System Intro,An introduction to Oracle Argus for managing end-to-end adverse event case processing and reporting.,1
course_2,ch_2_03,les_2_03_07,topic_2_03_07_1,https://www.youtube.com/watch?v=qopxMUb5YBk,ARISg System Basics,"Core functionalities of ARISg for capturing, tracking, and submitting pharmacovigilance case data.",1
course_2,ch_2_03,les_2_03_08,topic_2_03_08_1,https://www.youtube.com/watch?v=kNlP_TJmnKg,Data Privacy in PV (GDPR/HIPAA),Protecting patient-identifiable safety data through global privacy regulations like GDPR and HIPAA.,1
course_2,ch_2_03,les_2_03_09,topic_2_03_09_1,https://www.youtube.com/watch?v=HiteWM3blaU,Database Error Handling,"Strategies to identify, troubleshoot, and correct data entry and system errors in PV databases.",1
course_2,ch_2_03,les_2_03_10,topic_2_03_10_1,https://www.youtube.com/watch?v=A7z8-r9OZk8,PV System Integration,Practical industry-focused training to prepare fresh graduates for real-world PV roles.,1
course_2,ch_2_04,les_2_04_01,topic_2_04_01_1,https://www.youtube.com/watch?v=PJ3a6JnWNww,Signal Detection Overview,Understanding how regulatory bodies identify emerging safety concerns from global adverse event data.,1
course_2,ch_2_04,les_2_04_02,topic_2_04_02_1,https://www.youtube.com/watch?v=wSEzdU9my0Q,Quantitative Signal Detection,Using statistical methods to analyze large datasets and uncover disproportional safety patterns.,1
course_2,ch_2_04,les_2_04_03,topic_2_04_03_1,https://www.youtube.com/watch?v=awtTXpFKvXI,Qualitative Signal Detection,Expert review of case narratives and patterns to interpret potential drug safety issues.,1
course_2,ch_2_04,les_2_04_04,topic_2_04_04_1,https://www.youtube.com/watch?v=Mk00E4QFfTE,AI for Signal Noise Reduction,Using machine learning to filter irrelevant data and highlight true safety signals faster.,1
course_2,ch_2_04,les_2_04_05,topic_2_04_05_1,https://www.youtube.com/watch?v=AMDaySyHdik,Risk Management Plans (RMP),"Structured strategies to identify, assess, and minimize drug-related risks throughout the product lifecycle.",1
course_2,ch_2_04,les_2_04_06,topic_2_04_06_1,https://www.youtube.com/watch?v=NRNToW-CEuc,Signal Validation Process,Confirming whether detected safety alerts represent genuine drug-event concerns requiring regulatory attention.,1
course_2,ch_2_04,les_2_04_07,topic_2_04_07_1,https://www.youtube.com/watch?v=fMFQn5M_4a8,Disproportionality Analysis,Statistical comparison of observed versus expected safety events to detect unusual reporting patterns.,1
course_2,ch_2_04,les_2_04_08,topic_2_04_08_1,https://www.youtube.com/watch?v=YAqZBAx391s,Signal Reporting Standards,"Global guidelines for documenting, communicating, and escalating validated safety signals.",1
course_2,ch_2_04,les_2_04_09,topic_2_04_09_1,https://www.youtube.com/watch?v=V8ILdNhMSUQ,Risk Minimization Strategies,Targeted actions like labeling updates or restricted use programs to reduce identified medication risks.,1
course_2,ch_2_04,les_2_04_10,topic_2_04_10_1,https://www.youtube.com/watch?v=lU7MeKpR6EU,Signal Dashboards,Interactive tools visualizing real-time safety trends for informed decision making in pharmacovigilance.,1
course_2,ch_2_05,les_2_05_01,topic_2_05_01_1,https://www.youtube.com/watch?v=nyOUas0PAXk,PSUR Overview & Requirements,Key elements and regulatory expectations for periodic safety update reports on marketed products.,1
course_2,ch_2_05,les_2_05_02,topic_2_05_02_1,https://www.youtube.com/watch?v=DXWXdbm8nl8,DSUR Basics & Timelines,Fundamentals of development safety update reports and their annual submission schedule in clinical development.,1
course_2,ch_2_05,les_2_05_03,topic_2_05_03_1,https://www.youtube.com/watch?v=j6hfmp7klt0,Data Aggregation for Reports,Compiling global safety data from multiple sources to support accurate periodic reporting.,1
course_2,ch_2_05,les_2_05_04,topic_2_05_04_1,https://www.youtube.com/watch?v=FJrAbMnmsXE,AI for PSUR Drafting,Automating narrative generation and data summaries using intelligent document writing tools.,1
course_2,ch_2_05,les_2_05_05,topic_2_05_05_1,https://www.youtube.com/watch?v=eaT1v8uhv6Y,Line Listings & Summary Tabulations,Structured case data tables that enable trend identification in periodic safety reports.,1
course_2,ch_2_05,les_2_05_06,topic_2_05_06_1,https://www.youtube.com/watch?v=VgVTAZSqPJQ,PSUR Quality Checks,"Ensuring accuracy, consistency, and regulatory compliance before submitting safety update reports.",1
course_2,ch_2_05,les_2_05_07,topic_2_05_07_1,https://www.youtube.com/watch?v=DfOfN_vWnP8,DSUR Case Study Analysis,Learning DSUR preparation through review of real-world clinical safety scenarios.,1
course_2,ch_2_05,les_2_05_08,topic_2_05_08_1,https://www.youtube.com/watch?v=rb2EO7NT0hg,Regulatory Submission of Reports,Electronic handoff of safety update documents using standardized global submission formats.,1
course_2,ch_2_05,les_2_05_09,topic_2_05_09_1,https://www.youtube.com/watch?v=QUKlChBDCHg,Handling PSUR Queries,Responding to authority questions with clarified data and supporting evidence.,1
course_2,ch_2_05,les_2_05_10,topic_2_05_10_1,https://www.youtube.com/watch?v=cS1v8y8KLWA,Periodic Report Automation,Streamlining workflows with tools that schedule data pulls and generate recurring safety reports.,1
course_2,ch_2_06,les_2_06_01,topic_2_06_01_1,https://www.youtube.com/watch?v=ns_t1hYA6gE,MedDRA Hierarchy Overview,Understanding the structured layers of MedDRA from detailed LLTs up to broad SOC classifications.,1
course_2,ch_2_06,les_2_06_02,topic_2_06_02_1,https://www.youtube.com/watch?v=pedkPwH59Ew,"LLT, PT, and SOC Coding",Correctly assigning medical terms to the right hierarchy levels for consistent safety reporting.,1
course_2,ch_2_06,les_2_06_03,topic_2_06_03_1,https://www.youtube.com/watch?v=w32NOgKgjt4,AI for MedDRA Auto-Coding,Using intelligent tools to map clinical terms to MedDRA codes faster and with fewer errors.,1
course_2,ch_2_06,les_2_06_04,topic_2_06_04_1,https://www.youtube.com/watch?v=iA244LdgeGc,Coding Accuracy Checks,Verifying that selected MedDRA terms reflect the true medical meaning of each case.,1
course_2,ch_2_06,les_2_06_05,topic_2_06_05_1,https://www.youtube.com/watch?v=Zrsy6qzhHvo,Complex Case Coding,Handling multi-symptom or ambiguous clinical scenarios with precise MedDRA term selection.,1
course_2,ch_2_06,les_2_06_06,topic_2_06_06_1,https://www.youtube.com/watch?v=cOh-zz2e3ic,Narrative Quality Standards,"Writing concise, medically meaningful case stories that support valid coding and assessment.",1
course_2,ch_2_06,les_2_06_07,topic_2_06_07_1,https://www.youtube.com/watch?v=OlD6B02o8AU,Follow-Up Case Processing,Updating safety reports with new medical details while keeping coding accurate and current.,1
course_2,ch_2_06,les_2_06_08,topic_2_06_08_1,https://www.youtube.com/watch?v=MFqpcjuS6pY,Coding Error Resolution,Detecting incorrect terms and applying the right fixes to maintain data integrity.,1
course_2,ch_2_06,les_2_06_09,topic_2_06_09_1,https://www.youtube.com/watch?v=T_fTcb8ao64,MedDRA Version Updates,Adapting coding practices to align with each new MedDRA release.,1
course_2,ch_2_06,les_2_06_10,topic_2_06_10_1,https://www.youtube.com/watch?v=ykKALoJuRPw,Case Quality Dashboards,"Visual tools that track completeness, coding accuracy, and timeliness across PV cases.",1
course_2,ch_2_07,les_2_07_01,topic_2_07_01_1,https://www.youtube.com/watch?v=,PV Audit Overview,Introduction to pharmacovigilance audits assessing safety systems and compliance.,1
course_2,ch_2_07,les_2_07_02,topic_2_07_02_1,https://www.youtube.com/watch?v=,Preparing for FDA PV Inspections,Strategies and checklists for U.S. FDA pharmacovigilance inspection readiness.,1
course_2,ch_2_07,les_2_07_03,topic_2_07_03_1,https://www.youtube.com/watch?v=,EMA PV Audit Requirements,Compliance expectations and procedures for European Medicines Agency PV audits.,1
course_2,ch_2_07,les_2_07_04,topic_2_07_04_1,https://www.youtube.com/watch?v=,CAPA for PV Findings,Development of corrective and preventive actions addressing pharmacovigilance audit observations.,1
course_2,ch_2_07,les_2_07_05,topic_2_07_05_1,https://www.youtube.com/watch?v=,AI for PV Audit Trails,Artificial intelligence tools to validate and analyze pharmacovigilance audit trails.,1
course_2,ch_2_07,les_2_07_06,topic_2_07_06_1,https://www.youtube.com/watch?v=,Mock PV Audit Simulations,Practice inspections simulating regulatory PV audits to identify gaps.,1
course_2,ch_2_07,les_2_07_07,topic_2_07_07_1,https://www.youtube.com/watch?v=,Handling Inspection Queries,Techniques for real-time responses to inspector questions during PV audits.,1
course_2,ch_2_07,les_2_07_08,topic_2_07_08_1,https://www.youtube.com/watch?v=,Document Control for PV Audits,Management and retrieval of safety-critical documents during pharmacovigilance inspections.,1
course_2,ch_2_07,les_2_07_09,topic_2_07_09_1,https://www.youtube.com/watch?v=,Post-Audit Reporting,Compilation and submission of audit responses and follow-up reports.,1
course_2,ch_2_07,les_2_07_10,topic_2_07_10_1,https://www.youtube.com/watch?v=,Continuous PV Compliance,Ongoing monitoring and maintenance of pharmacovigilance regulatory adherence.,1
course_2,ch_2_08,les_2_08_01,topic_2_08_01_1,https://www.youtube.com/watch?v=,Risk Communication Overview,Principles and channels for conveying safety risks to stakeholders.,1
course_2,ch_2_08,les_2_08_02,topic_2_08_02_1,https://www.youtube.com/watch?v=,Dear Healthcare Professional Letters,Drafting and dissemination of urgent safety communications to prescribers.,1
course_2,ch_2_08,les_2_08_03,topic_2_08_03_1,https://www.youtube.com/watch?v=,AI for Safety Communication,Artificial intelligence applications in generating and targeting safety messages.,1
course_2,ch_2_08,les_2_08_04,topic_2_08_04_1,https://www.youtube.com/watch?v=,DSMB & Safety Committee Roles,Functions of Data Safety Monitoring Boards in ongoing safety oversight.,1
course_2,ch_2_08,les_2_08_05,topic_2_08_05_1,https://www.youtube.com/watch?v=,Patient Safety Notifications,Development and distribution of direct-to-patient safety alerts.,1
course_2,ch_2_08,les_2_08_06,topic_2_08_06_1,https://www.youtube.com/watch?v=,Stakeholder Engagement in PV,"Collaboration with healthcare providers, regulators, and patients in safety monitoring.",1
course_2,ch_2_08,les_2_08_07,topic_2_08_07_1,https://www.youtube.com/watch?v=,Risk Communication Metrics,Measurement of effectiveness and reach of safety communications.,1
course_2,ch_2_08,les_2_08_08,topic_2_08_08_1,https://www.youtube.com/watch?v=,Handling Public Safety Queries,Protocols for responding to patient and public inquiries on product safety.,1
course_2,ch_2_08,les_2_08_09,topic_2_08_09_1,https://www.youtube.com/watch?v=,Crisis Communication in PV,Management of safety-related crises and media interactions.,1
course_2,ch_2_08,les_2_08_10,topic_2_08_10_1,https://www.youtube.com/watch?v=,Global Safety Communication,Coordination of risk messages across international regulatory frameworks.,1
course_2,ch_2_09,les_2_09_01,topic_2_09_01_1,https://www.youtube.com/watch?v=,Post-Marketing PV Overview,Systems for safety monitoring of marketed products in real-world use.,1
course_2,ch_2_09,les_2_09_02,topic_2_09_02_1,https://www.youtube.com/watch?v=,Real-World Evidence (RWE) in PV,Use of RWE to supplement post-market safety assessments.,1
course_2,ch_2_09,les_2_09_03,topic_2_09_03_1,https://www.youtube.com/watch?v=,AI for Post-Market Signals,Artificial intelligence for detecting safety signals in large datasets.,1
course_2,ch_2_09,les_2_09_04,topic_2_09_04_1,https://www.youtube.com/watch?v=,Literature Monitoring for PV,Systematic review of scientific literature for adverse event reports.,1
course_2,ch_2_09,les_2_09_05,topic_2_09_05_1,https://www.youtube.com/watch?v=,Social Media Safety Monitoring,Tracking and analysis of safety mentions on social platforms.,1
course_2,ch_2_09,les_2_09_06,topic_2_09_06_1,https://www.youtube.com/watch?v=,Post-Market Query Handling,Management of safety-related information requests after approval.,1
course_2,ch_2_09,les_2_09_07,topic_2_09_07_1,https://www.youtube.com/watch?v=,Label Updates for Safety,Processes for implementing safety-driven changes to product labeling.,1
course_2,ch_2_09,les_2_09_08,topic_2_09_08_1,https://www.youtube.com/watch?v=,Post-Market Report Compilation,Preparation of periodic safety update reports and annual summaries.,1
course_2,ch_2_09,les_2_09_09,topic_2_09_09_1,https://www.youtube.com/watch?v=,Global Post-Market Harmonization,Alignment of post-marketing PV requirements across ICH regions.,1
course_2,ch_2_09,les_2_09_10,topic_2_09_10_1,https://www.youtube.com/watch?v=,Post-Market Audit Prep,Preparation for inspections focused on post-approval safety activities.,1
course_2,ch_2_10,les_2_10_01,topic_2_10_01_1,https://www.youtube.com/watch?v=,AI for Automated Case Processing,Automation of individual case safety report intake and processing using AI.,1
course_2,ch_2_10,les_2_10_02,topic_2_10_02_1,https://www.youtube.com/watch?v=,NLP for AE Narrative Analysis,Natural language processing to extract insights from adverse event narratives.,1
course_2,ch_2_10,les_2_10_03,topic_2_10_03_1,https://www.youtube.com/watch?v=,Predictive Analytics in PV,Forecasting safety risks and trends using predictive modeling.,1
course_2,ch_2_10,les_2_10_04,topic_2_10_04_1,https://www.youtube.com/watch?v=,AI for PV Workflow Automation,Streamlining pharmacovigilance processes through intelligent automation.,1
course_2,ch_2_10,les_2_10_05,topic_2_10_05_1,https://www.youtube.com/watch?v=,Blockchain for PV Data Integrity,Ensuring tamper-proof safety data using blockchain technology.,1
course_2,ch_2_10,les_2_10_06,topic_2_10_06_1,https://www.youtube.com/watch?v=,AI Ethics in PV,Ethical considerations in applying AI to pharmacovigilance.,1
course_2,ch_2_10,les_2_10_07,topic_2_10_07_1,https://www.youtube.com/watch?v=,AI in PV Dashboards,Interactive AI-powered dashboards for real-time safety monitoring.,1
course_2,ch_2_10,les_2_10_08,topic_2_10_08_1,https://www.youtube.com/watch?v=,AI for Global PV Integration,Artificial intelligence to harmonize safety data across global systems.,1
course_2,ch_2_10,les_2_10_09,topic_2_10_09_1,https://www.youtube.com/watch?v=,Future PV Trends (Digital Twins),Use of digital twins to simulate safety profiles and outcomes.,1
course_2,ch_2_10,les_2_10_10,topic_2_10_10_1,https://www.youtube.com/watch?v=,Integrating AI with PV Systems,Embedding AI into pharmacovigilance databases and workflows.,1
course_2,ch_2_11,les_2_11_01,topic_2_11_01_1,https://www.youtube.com/watch?v=,PV Operations Overview,Core functions and daily activities in pharmacovigilance operations.,1
course_2,ch_2_11,les_2_11_02,topic_2_11_02_1,https://www.youtube.com/watch?v=,Argus Workflow Management,Configuration and use of Oracle Argus for safety case processing.,1
course_2,ch_2_11,les_2_11_03,topic_2_11_03_1,https://www.youtube.com/watch?v=,ARISg System Integration,Linking ARISg with other safety and clinical systems.,1
course_2,ch_2_11,les_2_11_04,topic_2_11_04_1,https://www.youtube.com/watch?v=,AI for PV Task Automation,AI-driven automation of routine pharmacovigilance tasks.,1
course_2,ch_2_11,les_2_11_05,topic_2_11_05_1,https://www.youtube.com/watch?v=,E2B R3/R4 XML Conversions,Technical standards for electronic safety data exchange with regulators.,1
course_2,ch_2_11,les_2_11_06,topic_2_11_06_1,https://www.youtube.com/watch?v=,PV System Validation (21 CFR Part 11),Compliance validation of PV systems under FDA electronic records rules.,1
course_2,ch_2_11,les_2_11_07,topic_2_11_07_1,https://www.youtube.com/watch?v=,Multi-Site PV Coordination,Management of safety activities across global affiliates and partners.,1
course_2,ch_2_11,les_2_11_08,topic_2_11_08_1,https://www.youtube.com/watch?v=,PV Metrics & Reporting,Key performance indicators and safety reporting dashboards.,1
course_2,ch_2_11,les_2_11_09,topic_2_11_09_1,https://www.youtube.com/watch?v=,Troubleshooting PV Systems,Diagnosis and resolution of issues in pharmacovigilance platforms.,1
course_2,ch_2_11,les_2_11_10,topic_2_11_10_1,https://www.youtube.com/watch?v=,Scalability in PV Operations,Designing PV processes to handle growing case volumes and complexity.,1
course_2,ch_2_12,les_2_12_01,topic_2_12_01_1,https://www.youtube.com/watch?v=,Full PV Lifecycle Review,End-to-end management of safety from development through post-marketing.,1
course_2,ch_2_12,les_2_12_02,topic_2_12_02_1,https://www.youtube.com/watch?v=,Advanced PV Simulation Strategies,Modeling and scenario planning to optimize PV outcomes.,1
course_2,ch_2_12,les_2_12_03,topic_2_12_03_1,https://www.youtube.com/watch?v=,Building PV Portfolios with AI,AI-assisted compilation of professional pharmacovigilance experience portfolios.,1
course_2,ch_2_12,les_2_12_04,topic_2_12_04_1,https://www.youtube.com/watch?v=,Interview Prep for PV Roles,Preparation for pharmacovigilance job interviews and competency assessments.,1
course_2,ch_2_12,les_2_12_05,topic_2_12_05_1,https://www.youtube.com/watch?v=,Networking in Pharmacovigilance,Building professional relationships in the PV community and industry.,1
course_2,ch_2_12,les_2_12_06,topic_2_12_06_1,https://www.youtube.com/watch?v=,AI for PV Career Advancement,Using AI to enhance skills and visibility in pharmacovigilance careers.,1
course_2,ch_2_12,les_2_12_07,topic_2_12_07_1,https://www.youtube.com/watch?v=,Case Studies of PV Success,Analysis of effective pharmacovigilance programs and interventions.,1
course_2,ch_2_12,les_2_12_08,topic_2_12_08_1,https://www.youtube.com/watch?v=,Handling PV Crises,Management of major safety issues and regulatory escalations.,1
course_2,ch_2_12,les_2_12_09,topic_2_12_09_1,https://www.youtube.com/watch?v=,Emerging PV Regulations,Overview of new and evolving global pharmacovigilance requirements.,1
course_2,ch_2_12,les_2_12_10,topic_2_12_10_1,https://www.youtube.com/watch?v=,Final PV Capstone Sim,Comprehensive simulation integrating all pharmacovigilance concepts in a final project.,1
course_3,ch_3_01,les_3_01_01,topic_3_01_01_1,https://www.youtube.com/watch?v=yj4PFvWTPnw,Introduction to Clinical Research.,Systematic investigations on humans to evaluate the safety and effectiveness of medical interventions.,1
course_3,ch_3_01,les_3_01_02,topic_3_01_02_1,https://www.youtube.com/watch?v=xrQd7A_IiSA,History & Evolution of Clinical Trials.,"A journey from early experimental treatments to today’s highly regulated, science-driven studies.",1
course_3,ch_3_01,les_3_01_03,topic_3_01_03_1,https://www.youtube.com/watch?v=oEWOSCwSHxA,Roles in a Clinical Trial Team.,"Diverse professionals collaborating to design, run, monitor, and report clinical studies responsibly.",1
course_3,ch_3_01,les_3_01_04,topic_3_01_04_1,https://www.youtube.com/watch?v=luxw5mHCgNs,Introduction to Good Clinical Practice (GCP).,Global ethical and scientific standards that ensure participant safety and data integrity.,1
course_3,ch_3_01,les_3_01_05,topic_3_01_05_1,https://www.youtube.com/watch?v=dwkIu_VXU-M,Ethical Considerations in Trials.,"Safeguarding human rights through informed consent, confidentiality, and risk-benefit balance.",1
course_3,ch_3_01,les_3_01_06,topic_3_01_06_1,https://www.youtube.com/watch?v=mRQJPj8BIOA,"Regulatory Bodies Overview (FDA, EMA, etc.).",Authorities that oversee clinical research compliance and approve new therapies.,1
course_3,ch_3_01,les_3_01_07,topic_3_01_07_1,https://www.youtube.com/watch?v=f0SmAe7hscg,"Trial Types & Designs (RCTs, Observational).",Different study structures used to answer specific medical research questions accurately.,1
course_3,ch_3_01,les_3_01_08,topic_3_01_08_1,https://www.youtube.com/watch?v=RQFv0SPBkB4,Basics of Trial Documentation.,"Essential records like protocols, CRFs, and consent forms that support transparent and valid research.",1
course_3,ch_3_01,les_3_01_09,topic_3_01_09_1,https://www.youtube.com/watch?v=q_Hejnl8Jtc,Introduction to AI in Clinical Research.,"Intelligent tools helping optimize trial design, recruitment, and real-time data analysis.",1
